Text,POS,Dep,IsSent,parNum,NNRExtracts,Polarity,Sent
Does my right hon. Friend accept that the electrification project which his hon. Friend the Under Secretary announced this afternoon  Â which will be welcomed by many of my constituents Âmarks a further step towards the modernisation of the railways?,DoesNNP myPRP$ rightJJ honNN FriendNNP acceptVBZ thatIN theDT electrificationNN projectNN whichWDT hisPRP$ honNN FriendVBP theDT UnderIN SecretaryNNP announcedVBD thisDT afternoonNN ÂNN whichWDT willMD beVB welcomedVBN byIN manyJJ ofIN myPRP$ constituentsNNS ÂmarksVB aDT furtherJJ stepNN towardsIN theDT modernisationNN ofIN theDT railwaysNNS ,"root(ROOT-0, accept-6) aux(accept-6, Does-1) nmod:poss(Friend-5, my-2) amod(Friend-5, right-3) compound(Friend-5, hon.-4) nsubj(accept-6, Friend-5) dobj(accept-6, that-7) det(project-10, the-8) compound(project-10, electrification-9) root(that-7, project-10) dobj(ÃƒÂ¢-21, which-11) nmod:poss(Friend-14, his-12) compound(Friend-14, hon.-13) nsubj(ÃƒÂ¢-21, Friend-14) nsubj(announced-18, the-15) case(Secretary-17, Under-16) nmod:under(the-15, Secretary-17) acl:relcl(Friend-14, announced-18) det(afternoon-20, this-19) nmod:tmod(announced-18, afternoon-20) acl:relcl(project-10, ÃƒÂ¢-21) dobj(ÃƒÂ¢-21, $-22) punct($-22, ''-23) nsubjpass(welcomed-27, which-24) aux(welcomed-27, will-25) auxpass(welcomed-27, be-26) acl:relcl($-22, welcomed-27) case(many-29, by-28) nmod:agent(welcomed-27, many-29) case(constituentsÃƒÂ¢-32, of-30) nmod:poss(constituentsÃƒÂ¢-32, my-31) nmod:of(many-29, constituentsÃƒÂ¢-32) amod(marks-35, $-33) punct(marks-35, ''-34) dep(many-29, marks-35) det(step-38, a-36) amod(step-38, further-37) dobj(marks-35, step-38) case(modernisation-41, towards-39) det(modernisation-41, the-40) nmod:towards(step-38, modernisation-41) case(railways-44, of-42) det(railways-44, the-43) nmod:of(modernisation-41, railways-44) punct(project-10, ?-45)",1,15,"[accept, $, Friend, project, ÃƒÂ¢, announced, Friend, my, his, afternoon, ROOT, the, Secretary, that, which]",1,2
Will he urge the chairman of BR to move ahead with that project with all possible speed?,WillMD hePRP urgeVB theDT chairmanNN ofIN BRNNP toTO moveVB aheadRB withIN thatDT projectNN withIN allDT possibleJJ speedNN ,"root(ROOT-0, urge-3) aux(urge-3, Will-1) nsubj(urge-3, he-2) det(chairman-5, the-4) dobj(urge-3, chairman-5) case(BR-7, of-6) nmod:of(chairman-5, BR-7) mark(move-9, to-8) xcomp(urge-3, move-9) advmod(move-9, ahead-10) case(project-13, with-11) det(project-13, that-12) nmod:with(move-9, project-13) case(speed-17, with-14) det(speed-17, all-15) amod(speed-17, possible-16) nmod:with(move-9, speed-17) punct(urge-3, ?-18)",0,15,[ ],0,1
I am glad that my hon. Friend welcomes our decision.,IPRP amVBP gladJJ thatIN myPRP$ honNN FriendNNP welcomesVBZ ourPRP$ decisionNN ,"root(ROOT-0, glad-3) nsubj(glad-3, I-1) cop(glad-3, am-2) mark(welcomes-8, that-4) nmod:poss(Friend-7, my-5) compound(Friend-7, hon.-6) nsubj(welcomes-8, Friend-7) ccomp(glad-3, welcomes-8) nmod:poss(decision-10, our-9) dobj(welcomes-8, decision-10) punct(glad-3, .-11)",0,16,"[Friend, my, welcomes, decision, glad]",0,2
There will be no difficulty in BR moving ahead as quickly as possible  and it is keen to do so.,ThereEX willMD beVB noDT difficultyNN inIN BRNNP movingVBG aheadRB asRB quicklyRB asIN possibleJJ andCC itPRP isVBZ keenJJ toTO doVB soRB ,"root(ROOT-0, difficulty-5) expl(difficulty-5, There-1) aux(difficulty-5, will-2) cop(difficulty-5, be-3) neg(difficulty-5, no-4) case(BR-7, in-6) nmod:in(difficulty-5, BR-7) acl(BR-7, moving-8) advmod(moving-8, ahead-9) advmod(quickly-11, as-10) advmod(moving-8, quickly-11) case(possible-13, as-12) advcl:as(quickly-11, possible-13) punct(difficulty-5, ,-14) cc(difficulty-5, and-15) nsubj(keen-18, it-16) cop(keen-18, is-17) conj:and(difficulty-5, keen-18) mark(do-20, to-19) xcomp(keen-18, do-20) advmod(do-20, so-21) punct(difficulty-5, .-22)",0,16,[ ],0,2
Is it true that the building of the 150 light weight rail buses will be put out to tender to five different companies?,IsVBZ itPRP trueJJ thatIN theDT buildingNN ofIN theDT 150CD lightJJ weightNN railNN busesNNS willMD beVB putVBN outRP toTO tenderVB toTO fiveCD differentJJ companiesNNS ,"root(ROOT-0, true-3) cop(true-3, Is-1) nsubj(true-3, it-2) mark(put-16, that-4) det(building-6, the-5) nsubjpass(put-16, building-6) case(buses-13, of-7) det(buses-13, the-8) nummod(buses-13, 150-9) amod(buses-13, light-10) compound(buses-13, weight-11) compound(buses-13, rail-12) nmod:of(building-6, buses-13) aux(put-16, will-14) auxpass(put-16, be-15) ccomp(true-3, put-16) compound:prt(put-16, out-17) case(tender-19, to-18) nmod:to(put-16, tender-19) case(companies-23, to-20) nummod(companies-23, five-21) amod(companies-23, different-22) nmod:to(put-16, companies-23) punct(true-3, ?-24)",0,17,[ ],0,2
Does the right hon. Gentleman not think that that might delay the introduction of the vehicles?,DoesVBZ theDT rightJJ honNN GentlemanNNP notRB thinkVB thatIN thatDT mightMD delayVB theDT introductionNN ofIN theDT vehiclesNNS ,"root(ROOT-0, think-7) aux(think-7, Does-1) det(Gentleman-5, the-2) amod(Gentleman-5, right-3) compound(Gentleman-5, hon.-4) nsubj(think-7, Gentleman-5) neg(think-7, not-6) mark(delay-11, that-8) nsubj(delay-11, that-9) aux(delay-11, might-10) ccomp(think-7, delay-11) det(introduction-13, the-12) dobj(delay-11, introduction-13) case(vehicles-16, of-14) det(vehicles-16, the-15) nmod:of(introduction-13, vehicles-16) punct(think-7, ?-17)",0,17,[ ],0,2
Are we not likely to repeat the mistakes made following the 1955 modernisation plan  when there was a multiplicity of different sorts of diesel locomotives  with all the consequential problems of maintenance and driver training?,AreNNP wePRP notRB likelyJJ toTO repeatVB theDT mistakesNNS madeVBN followingVBG theDT 1955CD modernisationNN planNN whenWRB thereEX wasVBD aDT multiplicityNN ofIN differentJJ sortsNNS ofIN dieselNN locomotivesNNS withIN allPDT theDT consequentialJJ problemsNNS ofIN maintenanceNN andCC driverNN trainingNN ,"root(ROOT-0, Are-1) nsubj(likely-4, we-2) neg(likely-4, not-3) dep(Are-1, likely-4) mark(repeat-6, to-5) xcomp(likely-4, repeat-6) det(mistakes-8, the-7) dobj(repeat-6, mistakes-8) acl(mistakes-8, made-9) case(plan-14, following-10) det(plan-14, the-11) nummod(plan-14, 1955-12) compound(plan-14, modernisation-13) nmod:following(made-9, plan-14) punct(plan-14, ,-15) advmod(was-18, when-16) expl(was-18, there-17) acl:relcl(plan-14, was-18) det(multiplicity-20, a-19) nsubj(was-18, multiplicity-20) case(sorts-23, of-21) amod(sorts-23, different-22) nmod:of(multiplicity-20, sorts-23) case(locomotives-26, of-24) compound(locomotives-26, diesel-25) nmod:of(sorts-23, locomotives-26) punct(was-18, ,-27) case(problems-32, with-28) det:predet(problems-32, all-29) det(problems-32, the-30) amod(problems-32, consequential-31) nmod:with(was-18, problems-32) case(maintenance-34, of-33) nmod:of(problems-32, maintenance-34) cc(maintenance-34, and-35) compound(training-37, driver-36) nmod:of(problems-32, training-37) conj:and(maintenance-34, training-37) punct(Are-1, ?-38)",0,17,[ ],0,2
The order will be put out to tender to five contractors.,TheDT orderNN willMD beVB putVBN outRP toTO tenderVB toTO fiveCD contractorsNNS ,"root(ROOT-0, put-5) det(order-2, The-1) nsubjpass(put-5, order-2) aux(put-5, will-3) auxpass(put-5, be-4) compound:prt(put-5, out-6) case(tender-8, to-7) nmod:to(put-5, tender-8) case(contractors-11, to-9) nummod(contractors-11, five-10) nmod:to(put-5, contractors-11) punct(put-5, .-12)",0,18,[ ],0,2
That means that British Rail Engineering Limited will have to tender effectively if it wants to gain the contract.,ThatDT meansVBZ thatIN BritishJJ RailNNP EngineeringNNP LimitedNNP willMD haveVB toTO tenderVB effectivelyRB ifIN itPRP wantsVBZ toTO gainVB theDT contractNN ,"root(ROOT-0, means-2) nsubj(means-2, That-1) mark(have-9, that-3) amod(Limited-7, British-4) compound(Limited-7, Rail-5) compound(Limited-7, Engineering-6) nsubj(have-9, Limited-7) aux(have-9, will-8) ccomp(means-2, have-9) case(tender-11, to-10) nmod:to(have-9, tender-11) advmod(wants-15, effectively-12) mark(wants-15, if-13) nsubj(wants-15, it-14) advcl(have-9, wants-15) mark(gain-17, to-16) xcomp(wants-15, gain-17) det(contract-19, the-18) dobj(gain-17, contract-19) punct(means-2, .-20)",0,18,[ ],0,1
However  whichever company gains the contract it will mean jobs for British industry Âand I am sure that the hon. Gentleman will welcome that.,HoweverRB whicheverWP companyNN gainsNNS theDT contractNN itPRP willMD meanVB jobsNNS forIN BritishJJ industryNN ÂandNN IPRP amVBP sureJJ thatIN theDT honNN GentlemanNNP willMD welcomeVB thatIN ,"root(ROOT-0, gains-5) advmod(gains-5, However-1) punct(gains-5, ,-2) det(company-4, whichever-3) nsubj(gains-5, company-4) det(contract-7, the-6) dobj(gains-5, contract-7) nsubj(mean-10, it-8) aux(mean-10, will-9) acl:relcl(contract-7, mean-10) dobj(mean-10, jobs-11) case(industryÃƒÂ¢-14, for-12) amod(industryÃƒÂ¢-14, British-13) nmod:for(jobs-11, industryÃƒÂ¢-14) dep(jobs-11, $-15) punct($-15, ''-16) cc(jobs-11, and-17) nsubj(sure-20, I-18) cop(sure-20, am-19) dobj(mean-10, sure-20) conj:and(jobs-11, sure-20) mark(welcome-26, that-21) det(Gentleman-24, the-22) compound(Gentleman-24, hon.-23) nsubj(welcome-26, Gentleman-24) aux(welcome-26, will-25) ccomp(sure-20, welcome-26) dobj(welcome-26, that-27) punct(gains-5, .-28)",0,18,"[sure, that, Gentleman, welcome]",0,1
The technical merits of the design are a matter for BR.,TheDT technicalJJ meritsNNS ofIN theDT designNN areVBP aDT matterNN forIN BRNNP ,"root(ROOT-0, matter-9) det(merits-3, The-1) amod(merits-3, technical-2) nsubj(matter-9, merits-3) case(design-6, of-4) det(design-6, the-5) nmod:of(merits-3, design-6) cop(matter-9, are-7) det(matter-9, a-8) case(BR-11, for-10) nmod:for(matter-9, BR-11) punct(matter-9, .-12)",0,18,[ ],0,2
The hon. Gentleman will know that BR is also perfecting a design for medium weight DMUs.,TheDT honNN GentlemanNNP willMD knowVB thatDT BRNNP isVBZ alsoRB perfectingVBG aDT designNN forIN mediumNN weightNN DMUsNNP ,"root(ROOT-0, know-5) det(Gentleman-3, The-1) compound(Gentleman-3, hon.-2) nsubj(know-5, Gentleman-3) aux(know-5, will-4) mark(perfecting-10, that-6) nsubj(perfecting-10, BR-7) aux(perfecting-10, is-8) advmod(perfecting-10, also-9) ccomp(know-5, perfecting-10) det(design-12, a-11) dobj(perfecting-10, design-12) case(DMUs-16, for-13) compound(DMUs-16, medium-14) compound(DMUs-16, weight-15) nmod:for(design-12, DMUs-16) punct(know-5, .-17)",0,18,"[ROOT, perfecting, Gentleman, know]",0,2
On a point of order  Mr. Speaker.,OnIN aDT pointNN ofIN orderNN MrNNP SpeakerNNP ,"root(ROOT-0, Speaker-8) case(point-3, On-1) det(point-3, a-2) nmod:on(Speaker-8, point-3) case(order-5, of-4) nmod:of(point-3, order-5) punct(Speaker-8, ,-6) compound(Speaker-8, Mr.-7) punct(Speaker-8, .-9)",0,14,[ ],0,2
The Secretary of State said that I should have listened to the remarks made by the Under Secretary of State.,TheDT SecretaryNNP ofIN StateNNP saidVBD thatIN IPRP shouldMD haveVB listenedVBN toTO theDT remarksNNS madeVBN byIN theDT UnderIN SecretaryNNP ofIN StateNNP ,"root(ROOT-0, said-5) det(Secretary-2, The-1) nsubj(said-5, Secretary-2) case(State-4, of-3) nmod:of(Secretary-2, State-4) mark(listened-10, that-6) nsubj(listened-10, I-7) aux(listened-10, should-8) aux(listened-10, have-9) ccomp(said-5, listened-10) case(remarks-13, to-11) det(remarks-13, the-12) nmod:to(listened-10, remarks-13) acl(remarks-13, made-14) case(the-16, by-15) nmod:by(made-14, the-16) case(Secretary-18, Under-17) nmod:under(the-16, Secretary-18) case(State-20, of-19) nmod:of(Secretary-18, State-20) punct(said-5, .-21)",0,19,"[Secretary, State, State, ROOT, Secretary, listened, made, the, said]",0,2
May I point out that it would have been more helpful if the right hon. Gentleman had read his brief?,MayNNP IPRP pointVBP outRP thatIN itPRP wouldMD haveVB beenVBN moreRBR helpfulJJ ifIN theDT rightJJ honNN GentlemanNNP hadVBD readVBN hisPRP$ briefNN ,"root(ROOT-0, point-3) nsubj(point-3, May-1) nummod(May-1, I-2) compound:prt(point-3, out-4) mark(helpful-11, that-5) nsubj(helpful-11, it-6) aux(helpful-11, would-7) aux(helpful-11, have-8) cop(helpful-11, been-9) advmod(helpful-11, more-10) ccomp(point-3, helpful-11) mark(read-18, if-12) det(Gentleman-16, the-13) amod(Gentleman-16, right-14) compound(Gentleman-16, hon.-15) nsubj(read-18, Gentleman-16) aux(read-18, had-17) advcl(helpful-11, read-18) nmod:poss(brief-20, his-19) dobj(read-18, brief-20) punct(point-3, ?-21)",0,19,"[read, helpful, his, Gentleman, brief]",0,2
The Under Secretary of State made no such statement and was referring to a letter that he had written to the chairman of British Rail this morning.,TheDT UnderIN SecretaryNNP ofIN StateNNP madeVBD noDT suchJJ statementNN andCC wasVBD referringVBG toTO aDT letterNN thatIN hePRP hadVBD writtenVBN toTO theDT chairmanNN ofIN BritishNNP RailNNP thisDT morningNN ,"root(ROOT-0, made-6) nsubj(made-6, The-1) nsubj(referring-12, The-1) case(Secretary-3, Under-2) nmod:under(The-1, Secretary-3) case(State-5, of-4) nmod:of(Secretary-3, State-5) neg(statement-9, no-7) amod(statement-9, such-8) dobj(made-6, statement-9) cc(made-6, and-10) aux(referring-12, was-11) conj:and(made-6, referring-12) case(letter-15, to-13) det(letter-15, a-14) nmod:to(referring-12, letter-15) mark(written-19, that-16) nsubj(written-19, he-17) aux(written-19, had-18) ccomp(letter-15, written-19) case(chairman-22, to-20) det(chairman-22, the-21) nmod:to(written-19, chairman-22) case(Rail-25, of-23) amod(Rail-25, British-24) nmod:of(chairman-22, Rail-25) det(morning-27, this-26) nmod:tmod(written-19, morning-27) punct(made-6, .-28)",0,19,"[referring, The, written, State, chairman, letter, he, Secretary, made, morning]",0,2
Since I last answered questions on 26 April there have been nine deaths in incidents arising from the security situation in the Province.,SinceIN IPRP lastJJ answeredJJ questionsNNS onIN 26CD AprilNNP thereEX haveVBP beenVBN nineCD deathsNNS inIN incidentsNNS arisingVBG fromIN theDT securityNN situationNN inIN theDT ProvinceNN ,"root(ROOT-0, deaths-13) mark(answered-4, Since-1) nsubj(answered-4, I-2) advmod(answered-4, last-3) advcl(deaths-13, answered-4) dobj(answered-4, questions-5) case(April-8, on-6) nummod(April-8, 26-7) nmod:on(questions-5, April-8) expl(deaths-13, there-9) aux(deaths-13, have-10) cop(deaths-13, been-11) nummod(deaths-13, nine-12) case(incidents-15, in-14) nmod:in(deaths-13, incidents-15) acl(incidents-15, arising-16) case(situation-20, from-17) det(situation-20, the-18) compound(situation-20, security-19) nmod:from(arising-16, situation-20) case(Province-23, in-21) det(Province-23, the-22) nmod:in(situation-20, Province-23) punct(deaths-13, .-24)",0,1,[ ],0,2
Three of those killed were civilians  one of whom was a member of the Territorial Army  two were part time members of the Ulster Defence Regiment  two were members of the Royal Ulster Constabulary and two were soldiers.,ThreeCD ofIN thoseDT killedVBN wereVBD civiliansNNS oneCD ofIN whomWP wasVBD aDT memberNN ofIN theDT TerritorialJJ ArmyNNP twoCD wereVBD partNN timeNN membersNNS ofIN theDT UlsterNNP DefenceNNP RegimentNNP twoCD wereVBD membersNNS ofIN theDT RoyalNNP UlsterNNP ConstabularyNNP andCC twoCD wereVBD soldiersNNS ,"root(ROOT-0, civilians-6) nsubj(civilians-6, Three-1) case(those-3, of-2) nmod:of(Three-1, those-3) acl(those-3, killed-4) cop(civilians-6, were-5) punct(civilians-6, ,-7) nsubj(member-13, one-8) case(whom-10, of-9) nmod:of(one-8, whom-10) cop(member-13, was-11) det(member-13, a-12) acl:relcl(civilians-6, member-13) case(Army-17, of-14) det(Army-17, the-15) amod(Army-17, Territorial-16) nmod:of(member-13, Army-17) punct(civilians-6, ,-18) nsubj(members-23, two-19) cop(members-23, were-20) compound(members-23, part-21) compound(members-23, time-22) acl:relcl(civilians-6, members-23) case(Regiment-28, of-24) det(Regiment-28, the-25) compound(Regiment-28, Ulster-26) compound(Regiment-28, Defence-27) nmod:of(members-23, Regiment-28) punct(members-23, ,-29) nsubj(members-32, two-30) cop(members-32, were-31) parataxis(members-23, members-32) case(Constabulary-37, of-33) det(Constabulary-37, the-34) compound(Constabulary-37, Royal-35) compound(Constabulary-37, Ulster-36) nmod:of(members-32, Constabulary-37) cc(members-32, and-38) nsubj(soldiers-41, two-39) cop(soldiers-41, were-40) parataxis(members-23, soldiers-41) conj:and(members-32, soldiers-41) punct(civilians-6, .-42)",0,1,[ ],0,2
These last four were killed in two separate incidents on 18 May.,TheseDT lastJJ fourCD wereVBD killedVBN inIN twoCD separateJJ incidentsNNS onIN 18CD MayNNP ,"root(ROOT-0, killed-5) det(four-3, These-1) amod(four-3, last-2) nsubjpass(killed-5, four-3) auxpass(killed-5, were-4) case(incidents-9, in-6) nummod(incidents-9, two-7) amod(incidents-9, separate-8) nmod:in(killed-5, incidents-9) case(May-12, on-10) nummod(May-12, 18-11) nmod:on(incidents-9, May-12) punct(killed-5, .-13)",0,1,[ ],0,2
The security forces have continued their efforts to prevent terrorist activity and to bring those responsible for terrorist crimes to justice.,TheDT securityNN forcesNNS haveVBP continuedVBN theirPRP$ effortsNNS toTO preventVB terroristJJ activityNN andCC toTO bringVB thoseDT responsibleJJ forIN terroristJJ crimesNNS toTO justiceNN ,"root(ROOT-0, continued-5) det(forces-3, The-1) compound(forces-3, security-2) nsubj(continued-5, forces-3) aux(continued-5, have-4) nmod:poss(efforts-7, their-6) dobj(continued-5, efforts-7) mark(prevent-9, to-8) acl(efforts-7, prevent-9) amod(activity-11, terrorist-10) dobj(prevent-9, activity-11) cc(prevent-9, and-12) mark(bring-14, to-13) acl(efforts-7, bring-14) conj:and(prevent-9, bring-14) dobj(bring-14, those-15) amod(those-15, responsible-16) case(crimes-19, for-17) amod(crimes-19, terrorist-18) nmod:for(responsible-16, crimes-19) case(justice-21, to-20) nmod:to(crimes-19, justice-21) punct(continued-5, .-22)",0,1,[ ],0,2
Since the beginning of 1984  214 people have been charged with serious offences  including 17 with murder and 22 with attempted murder.,SinceIN theDT beginningNN ofIN 1984CD 214CD peopleNNS haveVBP beenVBN chargedVBN withIN seriousJJ offencesNNS includingVBG 17CD withIN murderNN andCC 22CD withIN attemptedJJ murderNN ,"root(ROOT-0, charged-11) case(beginning-3, Since-1) det(beginning-3, the-2) nmod:since(charged-11, beginning-3) case(1984-5, of-4) nmod:of(beginning-3, 1984-5) punct(charged-11, ,-6) nummod(people-8, 214-7) nsubjpass(charged-11, people-8) aux(charged-11, have-9) auxpass(charged-11, been-10) case(offences-14, with-12) amod(offences-14, serious-13) nmod:with(charged-11, offences-14) punct(offences-14, ,-15) case(17-17, including-16) nmod:including(offences-14, 17-17) case(murder-19, with-18) nmod:with(17-17, murder-19) cc(murder-19, and-20) nmod:with(17-17, 22-21) conj:and(murder-19, 22-21) case(murder-24, with-22) amod(murder-24, attempted-23) nmod:with(22-21, murder-24) punct(charged-11, .-25)",0,1,[ ],0,2
